abs fee rates diff (0.55),TX 1,higher fee rate,lower txn,from - TX 1,to - TX 1,block height,block hash,master node,TX 2,lower fee rate,higher txn,from - TX 2,to - TX 2
0.76263062,923cd4ba9473f0b119c26a9e6b59c4541e2cfd2cffb6c02a7a40722fe857b53c,1.47741936,14,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2359812,881a0a03216926502d99cf8c35b773867c767500cee9d91dee569665c071e668,58783722f7e8da7d90df667c9598c0d7ec7dfa3c86c0176c66a165d8cde2e1e3,980a6e5f82533af6060e151ea76985a2f52815f8af0d547867820b0852390356,0.71478874,4,dH2Gqqy19ZF2qWDW9ySzfGxSGvtiXVBuAe,dH2Gqqy19ZF2qWDW9ySzfGxSGvtiXVBuAe
0.98638756,acdee82e4dca0e0245649b2d318e1302231d98dfdf131577b0816e9c060d2333,7.38709678,3,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,df1qp22sv86ckuxe43eg4a0492z3zjqy8qlpcnar8e,2359332,ed174079c43fe02aa7606d4721bd7a48c4bb0b0d5e9476772c7a3cd7941ce61e,00e7de45790cc65fe9044f5f8f9e8247b7039f958f8071c0208ec859d4bb25e7,cd10930b1185b7b07d5fb496570610d19a62df1d2822e6e7a2feb6c891453cd7,6.40070922,1,dH2Gqqy19ZF2qWDW9ySzfGxSGvtiXVBuAe,dH2Gqqy19ZF2qWDW9ySzfGxSGvtiXVBuAe
12365.00204773,e5a66ad2cc33aa7c13dbca57ee5d275310e961cf294fb889d81b9a532b04ffbf,63829.79078013,6,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2359173,026928cb4ad900372a63996079a056792da1bdbb1d7b24c2b404f0472a5b7ec4,5ef4c4cd45bf612d882c21fb8940834840f660e262a2ad4d32faf0b2ea9f47ca,b6e72b2ced4f057244a5c94d2101c1e1e99d3679852d76bd70675c4d00b106c1,51464.78873240,4,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
12364.99850165,743876f108d3dcbcf5268d1d94876881996192fbf9d773fbb22dda9f30f7b854,63829.78723405,4,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2358735,12fbb9e8fd3cb02aff1918c28e1b0c88d45adb80cb8ec2c8c5d4aa65d19196f3,10fe3b9f35b78e2e1dc33e35fea54ea6e6bd3761c900406436a43a644a521ace,fdc2d783e3443b902561607f8c0aecb475e970b52e61a5e6f637ac4a229cacff,51464.78873240,2,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
391507.64943007,077b899b2bc3ef93d4302e3b1e3f3c20067efce39bac54bb5ecde20da3a5b13c,442972.43816255,5,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2357056,8984b316f9eaf2ad50a4e2cd23e78ee151f0ddf084c505a9b2f0e10cdc828c37,b37041c74fe68e3ad2bb9afa45639835ce3233a7dd37925aa286f3c07c0d75f3,5f2f61b2df75fa0fd2bb44308bfdb3208f738f3c58a4e10a8e5575ab2615572e,51464.78873248,2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2
6.41287084,acf1b16b1ce27baee564c241da945675454b7a26e4e5a37cb622bf0c68e19cda,7.12765958,15,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2357038,ed1f865758fb8af5bd6f079014b76eebbbe4a05443f2b50495ae88bfa0edebc1,96e0740a9e31db994eecefa1e481fe4675871526532b758c158896a7d7421f2d,3073b680727a611d2102f488cada4b2e33d2eedc7cc6b0d230cfd769f246d6f6,0.71478874,7,df1ql77u3snakk4agwghkvy79zz080uw4qe0jt76vj,df1ql77u3snakk4agwghkvy79zz080uw4qe0jt76vj
149.17920420,929dc11ff7646ac4891cd9c0e64d249ac1abfdf6562e73071224c647ffd525a7,149.89399294,11,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2357038,ed1f865758fb8af5bd6f079014b76eebbbe4a05443f2b50495ae88bfa0edebc1,96e0740a9e31db994eecefa1e481fe4675871526532b758c158896a7d7421f2d,3073b680727a611d2102f488cada4b2e33d2eedc7cc6b0d230cfd769f246d6f6,0.71478874,7,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2
12364.99850157,05db29531d63e9f4cf9aabcd3f7fa49257a77099ae5f9dd21c513857199c2f33,63829.78723405,11,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2357032,e05285ea8f1e5f5b668c9d6f1d3839e730b92eb12b05247dfaf8338b8a9137de,173885b81db5908cfeb0731f41122b98da62468fa9d49b4b722ce105c0e239b7,1c5fc40f6a1a5bc11afb76c07ae70ed2f05098ff083991f7e9a6329cef3b1b04,51464.78873248,4,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
12364.99850165,05db29531d63e9f4cf9aabcd3f7fa49257a77099ae5f9dd21c513857199c2f33,63829.78723405,11,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2357032,e05285ea8f1e5f5b668c9d6f1d3839e730b92eb12b05247dfaf8338b8a9137de,173885b81db5908cfeb0731f41122b98da62468fa9d49b4b722ce105c0e239b7,987c8565a8e9031dcc59f87a1ed302412053d77a31de88835041eab57a763aa4,51464.78873240,6,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
12364.99850165,05db29531d63e9f4cf9aabcd3f7fa49257a77099ae5f9dd21c513857199c2f33,63829.78723405,11,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2357032,e05285ea8f1e5f5b668c9d6f1d3839e730b92eb12b05247dfaf8338b8a9137de,173885b81db5908cfeb0731f41122b98da62468fa9d49b4b722ce105c0e239b7,107f460652b22daa4504ce5956c8ee0c31976338b569e92f9dd4d5b560376af2,51464.78873240,9,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
12365.00204765,e8cd68806714fa48b3a8c5bdbd57c01123b7017f034ea14f95aa44ebfad07b19,63829.79078013,3,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2356924,608ae79d057ed690a84d661df901a4999ebff7d7146463dfb8ff40d62baa5957,890aa7b6d4e4916ea2253f6a27e20f4620ad5b5050acf134a265c57ee21395a1,ba4873f0d15ac9d35619a6cda0a83e09d6194cbdec96f71bbb8a35daf5d9af8a,51464.78873248,1,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
13012.01623214,7cf649512a123ee740b50ef84733070c3beb706bbbc962e22bcb040490f038c2,64476.80496454,3,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2356614,9c2baab7b0d63e001025dc319ea5ed61b05f081c49c2da89d5b65d6c170eddfd,4f05b4a99dda00f05b0d3013ec76461a65885579a8b913331f1a5de58212dc6c,61164924a47c07fc910ae75ce04a2445dced0abc442f3caaf4e1b56b492d107a,51464.78873240,1,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
12364.99850165,437ab7ab7b87a67db9bf130c2aa3d37f2907d0e2c6880918354b832dddb750dd,63829.78723405,3,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2356415,c2f196cde1d311ddb037ac58cca3a8b9d8945c5bcb2172df6cab2b5e13428f68,5d5b6dd036008dbae9dc65e8f41344044484cf24357f391244f03770f3dbe067,7d5755f26c48c6d4f8469e4b5a398897e6a01f166c6c995cf05222fdbc2fe031,51464.78873240,1,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
82901.19718310,14438883f99f8a9817c092f665c155c8591ae72d4704a645d43176de7d077298,134365.98591550,3,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2356262,0d54124b2f790898e88c430ab49dededa742e79b63b8ddec5be21169ee1de771,169c81948a332ff67da922ebfa5881af810dda7491929328e2c90ae4cb0223de,623679fbd944bc4bdb4fe9633a6f7e1084b65ab44b51143517b9f11b57b29948,51464.78873240,1,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
12364.99850165,79c3863d4ac040262cedf5648efb40eebcf96b991d22a315e5ec26b329902ae6,63829.78723405,3,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2355637,621b692f1f6cbdd60d5d0085171704be9908bcb0e6c7f659cd56c39c30543428,413c4de33efc4e650461ae8bd14533d20a8094d71695e2bf433448570d34ab9c,821407677886fbd63da943b0edb91f8f50aeab34f93ebd18ae7ced99c862b899,51464.78873240,1,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
1062.25088340,f23dc2077c2e929d0d1419ecdce5c7fbc7bf4f18b7aa945e95472aaaa29fa240,1070.67137810,9,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,2355627,3073815241ed0d16201606112adf174a8b07d271d467619929d042c28af551d1,05cc464f4baa39a68c73bbab4dc43ace823aa19e28b0c624001080f5832d6779,9d60764fdef8c90adb4f6e8d058423feb7bb963e5ef666eff2d06d302db55a63,8.42049470,7,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv
1062.25088340,bca9faf1d23bb8e763f461c7826bba22068aa4cfe6686a3f320c9ec3eae502e9,1070.67137810,11,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,2355627,3073815241ed0d16201606112adf174a8b07d271d467619929d042c28af551d1,05cc464f4baa39a68c73bbab4dc43ace823aa19e28b0c624001080f5832d6779,9d60764fdef8c90adb4f6e8d058423feb7bb963e5ef666eff2d06d302db55a63,8.42049470,7,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv
1062.25088340,a0fe70335f446e52b0a762f752ea9a29b0814df5be93055e35bac934da068d01,1070.67137810,15,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,2355627,3073815241ed0d16201606112adf174a8b07d271d467619929d042c28af551d1,05cc464f4baa39a68c73bbab4dc43ace823aa19e28b0c624001080f5832d6779,9d60764fdef8c90adb4f6e8d058423feb7bb963e5ef666eff2d06d302db55a63,8.42049470,7,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv
1062.25088340,7edeb0b1ca1a6758aa5907b27a23daa0eac1b277da61e79cc8195d43e68bc5a0,1070.67137810,13,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,2355627,3073815241ed0d16201606112adf174a8b07d271d467619929d042c28af551d1,05cc464f4baa39a68c73bbab4dc43ace823aa19e28b0c624001080f5832d6779,9d60764fdef8c90adb4f6e8d058423feb7bb963e5ef666eff2d06d302db55a63,8.42049470,7,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv
7862.67605634,e254b7f267d0c6754fbed65c58b847054c9e9b94e52220c9b3323297dd0bfd8e,59327.46478874,8,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2355487,3729844a7d41b91c7ec258ea7e0e4019992ded170816c4e40b70c7e8d155ae23,1a7d2187aacf12803d4ff2c641be212fe46bd957752a86af2d819761df0c54ca,66616b72a7547686154648d8d11255921dc618d9c05d27ee14d11eb0b089f3af,51464.78873240,5,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd
7862.67605634,e809642e9caa388adb7751fff45eb14c5df2bae1b34ae7e265011f6a41b3d183,59327.46478874,7,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2355487,3729844a7d41b91c7ec258ea7e0e4019992ded170816c4e40b70c7e8d155ae23,1a7d2187aacf12803d4ff2c641be212fe46bd957752a86af2d819761df0c54ca,66616b72a7547686154648d8d11255921dc618d9c05d27ee14d11eb0b089f3af,51464.78873240,5,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd
85667.42957746,0a5106dc226e984091644512eb845f7a0c8964ac007c8a3b18c18e0bb54e3876,137132.21830986,4,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2354641,ac72f4e718345d0aeb9f2226845d31682049adf67b32c00decb68c97004a2550,46d8bf6513d4389c8ba11ac9a3c1197bc22e873fe1032b2568cddf0946a4d48d,2afc83053a5332995ad4915e28d736bc869c6e0b5eb92b4d79146b5f76a162cc,51464.78873240,2,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
77290.10563383,5393e2a89998c46522ea72924eabb3b8c9ab126e1aa939a99eacca8328d972a2,128754.89436623,8,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2354190,f9f381eb27ac1e68cd2454f2dee94d71e5a49b2e895b7ea5d4f41753a84a3ba6,a33074004722e9cb937913e992b7e12f7f7fff4521d141b6494a5c2d9ff87e93,9af815f7d398ae0d6fdfe5d7adaa464799a176e53c7ec0507261230fe28f700d,51464.78873240,2,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd
77290.10563383,5393e2a89998c46522ea72924eabb3b8c9ab126e1aa939a99eacca8328d972a2,128754.89436623,8,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2354190,f9f381eb27ac1e68cd2454f2dee94d71e5a49b2e895b7ea5d4f41753a84a3ba6,a33074004722e9cb937913e992b7e12f7f7fff4521d141b6494a5c2d9ff87e93,d054e696ebfc9680f7faddb7eb5f8ffdc3e67e88f3de191fd536e1de6e88e6ee,51464.78873240,5,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd
86103.45070423,6086eb27162c683d38f83188bf01d197519f9fd2fb1a78c2da32fb465871e61e,137568.23943663,7,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2354190,f9f381eb27ac1e68cd2454f2dee94d71e5a49b2e895b7ea5d4f41753a84a3ba6,a33074004722e9cb937913e992b7e12f7f7fff4521d141b6494a5c2d9ff87e93,d054e696ebfc9680f7faddb7eb5f8ffdc3e67e88f3de191fd536e1de6e88e6ee,51464.78873240,5,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd
86103.45070423,6086eb27162c683d38f83188bf01d197519f9fd2fb1a78c2da32fb465871e61e,137568.23943663,7,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2354190,f9f381eb27ac1e68cd2454f2dee94d71e5a49b2e895b7ea5d4f41753a84a3ba6,a33074004722e9cb937913e992b7e12f7f7fff4521d141b6494a5c2d9ff87e93,9af815f7d398ae0d6fdfe5d7adaa464799a176e53c7ec0507261230fe28f700d,51464.78873240,2,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd
11319.83098553,007c33c272597faa9c97ed90db6d353226b2be23d777220691733003393e4ed8,62784.61971793,5,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2353833,2126b7329ffd69c6fbadd796166fde3a517012fb901fc840876487263d043e2d,65d7ba3eb2cc2ac2a98e88789f8b41d7d023566aaac80a57b660c3c6e5b1133e,0e8407f221858438cab62fce3f0f386b10b11f55b0aa6cb3c058071c3b1f16f6,51464.78873240,3,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd
7862.67605634,c70124058b1fe2f5f56bf9f59b3d554095ba15699fb2e10b57769ec0ce043966,59327.46478874,3,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2353447,9d36047d3daead55bfff80f0cf8734da805122bc47039d8736c5343f92dfd2da,c578b56614ad5488718a232b42504034f8c592bd53ac9e0851217918f1adc664,6523e6b85eddbe782a95615bb83dc424c0cac9771510fd514c2c949a62dd993c,51464.78873240,1,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy
7.13680137,62a7827405962a98d132163dffbe86882f9c15ba60e8fc677007fb4c274bb638,7.85159011,7,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2351408,f438234a3afd83a1cd03c180ad9a294041f724102b4139617be5378b59ca435e,b1dcab3069c318315960b778d18e87a18a0241ec0fbcce565e109a45b480b11f,afe906b758b86189fc6e4e914a02f72c325a3df568683ed7802f7e87c7bb3d66,0.71478874,4,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2
7.13680137,09dd055c79eb17eac525b157e54f304f4d0244af75626adcaa467cc2532c88f2,7.85159011,11,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2351408,f438234a3afd83a1cd03c180ad9a294041f724102b4139617be5378b59ca435e,b1dcab3069c318315960b778d18e87a18a0241ec0fbcce565e109a45b480b11f,afe906b758b86189fc6e4e914a02f72c325a3df568683ed7802f7e87c7bb3d66,0.71478874,4,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2
7.13680137,91611e74675f588029a3a03a8f809f14dc36f27ea984a1863c1113e5bf2986d9,7.85159011,8,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2351408,f438234a3afd83a1cd03c180ad9a294041f724102b4139617be5378b59ca435e,b1dcab3069c318315960b778d18e87a18a0241ec0fbcce565e109a45b480b11f,afe906b758b86189fc6e4e914a02f72c325a3df568683ed7802f7e87c7bb3d66,0.71478874,4,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2
7.13680137,34c2aaadf195c49a882f93167c2bc0ba4aef91ddd2b110601dd687de2650a1f0,7.85159011,9,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2351408,f438234a3afd83a1cd03c180ad9a294041f724102b4139617be5378b59ca435e,b1dcab3069c318315960b778d18e87a18a0241ec0fbcce565e109a45b480b11f,afe906b758b86189fc6e4e914a02f72c325a3df568683ed7802f7e87c7bb3d66,0.71478874,4,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2
7.13680137,e19a36f9b2afa37c8a18b5511651c7a1623c5840c515ea68d48b8a7dd7d5b9f1,7.85159011,10,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2351408,f438234a3afd83a1cd03c180ad9a294041f724102b4139617be5378b59ca435e,b1dcab3069c318315960b778d18e87a18a0241ec0fbcce565e109a45b480b11f,afe906b758b86189fc6e4e914a02f72c325a3df568683ed7802f7e87c7bb3d66,0.71478874,4,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2
98.64664312,a8943951cf024a174c4957024dac3d0e950055b76ba6652e5a4b73aecb2d0069,107.06713782,5,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,2351158,aad17372a3c9ac538977fdd97192642de9a18196274cb4f38effe3cff427446a,048af611920b0e1c916da17c09eedd35adcd02a2538545bd2fdfeb3b323084ec,1c8837fe0e43822ffd212732dfc1ccc74707212a4662d7bbb16bc6c9c11dad76,8.42049470,2,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv
1428.86267605,2c8d76abcdccf05bcc729d05175af32b758f6a0a0504e0d711200b0c74821e95,1429.57746479,8,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2350914,b5c96880dd7ac316bcccb1b3937d6060d6a13e08cf4993c68ba88a4b28e21432,c5fdc714838c15bbf42cb402fff3694e62e09203883ef4b50be0aa09d3d3f3e2,a3df067501f238b1e15606289973f7fe3f651a4a0e5b892ee922a0b9c4c17069,0.71478874,4,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
0.76431094,2d7d223ffdf98b79c147e1f47c215dd8c2e35a5ec51b1e0daa8798eb9662f554,1.47909968,10,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2350914,b5c96880dd7ac316bcccb1b3937d6060d6a13e08cf4993c68ba88a4b28e21432,c5fdc714838c15bbf42cb402fff3694e62e09203883ef4b50be0aa09d3d3f3e2,a3df067501f238b1e15606289973f7fe3f651a4a0e5b892ee922a0b9c4c17069,0.71478874,4,dEqajtrqeN4a2kqUBerz3woNAkkHyT5QWp,dEqajtrqeN4a2kqUBerz3woNAkkHyT5QWp
12364.99850157,8320a987dbce9749ac9c7c28440df31798c573863838e092fad79f18310a2bf0,63829.78723405,4,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2350639,44a11bf68f2dc8a764d28a83215fb972b7e997a90e171502f99c1d07ceb7a47b,ae0505fcc37bb622433a1728a50ccdf80e953ab7355696232773beec2900a1a9,1646e1f563dc421b7b9f4f1e1a3ef8550189cf2f938ca815c14e15f05db20076,51464.78873248,2,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
68176.54929577,d34b2afb2d690db06f31a895748e38fef37a614a0f4e4c887184cd6f89a64202,119641.33802817,3,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2350337,9be8759e39c9eea1f26072619b196292d1169c12c0a12e7d150751d60f49ba05,9749cc436e155e9bd7d4971d4f2a5b9770971ce2fd70f6bf7ec64c3c01a5bb5c,6f0fdde9f68f6c83f418e24a2cadc16dd5e88c5f750315823430e07ab97865c9,51464.78873240,1,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
8.56436321,e32a5d14bec5573382a5b5dc0f80f29693ec21efdb8dedc7281724f9fb707144,9.27915195,14,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,2350260,959987f04caafe2dda25bff4619d24b94980a01fb3ebc26a63559ebcec38dba1,cf3829ad59c3aa0da5d8b6fbd4dffa0d3d7a83ede74b33f6255fba28581b1cbd,03e9bef58596c862e571d039ac40a811449e80361796cc6e22caf865fcbd0f9e,0.71478874,1,df1qany9c83rsejtmeh7gygzjhvpqkp5s25mddt94t,df1qany9c83rsejtmeh7gygzjhvpqkp5s25mddt94t
6.87577763,07322270f826f447f194744449418a448ac55b33d89f576592b3ab369946f88b,192.72084806,13,df1qgelqd5jtqhpkxyua93nmamjqvuypytnqc6flmk,df1qgelqd5jtqhpkxyua93nmamjqvuypytnqc6flmk,2344415,8b1fd8d8009e35657c56d76c091f99a23e7f1c1d2fcbc5f51573cca35fb50d3a,a103cb6d6b5c722be4e390fbec9e2add68aeaf97c74653263b8fa7696d3218bf,dd8f10111f538751bf7b1b96eb961f95a9889ddbc6d96ad7fa9c545897b8d133,185.84507043,10,df1qany9c83rsejtmeh7gygzjhvpqkp5s25mddt94t,df1qany9c83rsejtmeh7gygzjhvpqkp5s25mddt94t
